Timestamp,Latitude,Longitude,Altitude,Accuracy,Speed,Accelerometer X, Accelerometer Y, Accelerometer Z
1573904225998.2468,40.986529304684126,28.770599663284393,7.897060394287109,10,5.679999828338623,,,
1573904227998.2117,40.986513337158584,28.770515173700424,6.764308929443359,10,3.8499999046325684,-0.2865142822265625,-0.34136962890625,-0.7494354248046875
1573904229998.176,40.98650839183571,28.770404700216623,6.826747894287109,10,4.650000095367432,-0.4680023193359375,-0.4150238037109375,-0.7429046630859375
1573904231998.1423,40.986473481209,28.770270003032657,6.748683929443359,10,5.860000133514404,-0.3437347412109375,-0.31280517578125,-0.938690185546875
1573904233998.106,40.98643404435458,28.770134048563214,6.534267425537109,10,5.980000019073486,-0.150390625,-0.213897705078125,-0.981964111328125
1573904235998.0713,40.986338490658426,28.76999742354152,6.556850433349609,10,6.679999828338623,-0.3136138916015625,-0.30267333984375,-0.9084014892578125
1573904237998.036,40.986362462901496,28.76985191370246,5.937404632568359,10,4.690000057220459,-0.1888885498046875,-0.272003173828125,-0.884979248046875
1573904239997.9998,40.98634226251485,28.769820230108472,6.248622894287109,10,1.6799999475479126,-0.0959014892578125,-0.2464599609375,-0.9544525146484375
1573904241997.9636,40.98634473517629,28.769823834326836,6.300380706787109,10,0,-0.1847991943359375,-0.11907958984375,-1.0071258544921875
1573904243997.9268,40.98634473517629,28.769823834326836,6.258937835693359,10,0,-0.2964324951171875,-0.28948974609375,-0.8721771240234375
1573904245997.8914,40.98631162665876,28.76979818570313,6.346401214599609,10,0.2199999988079071,-0.3478851318359375,-0.3797760009765625,-0.8408660888671875
1573904247997.8557,40.98633538935425,28.769797263693782,5.430873870849609,10,0.25999999046325684,-0.3047332763671875,-0.2956390380859375,-0.9143829345703125
1573904249997.8193,40.986332120412015,28.769796844598623,5.207118988037109,10,0,-0.214447021484375,-0.22576904296875,-0.95159912109375
1573904251997.7822,40.986332120412015,28.769796844598623,5.255397796630859,10,0,-0.266387939453125,-0.249481201171875,-0.977020263671875
1573904253997.7458,40.98633015066477,28.769791480180594,5.395107269287109,10,0.33000001311302185,-0.2621002197265625,-0.2740325927734375,-0.9086456298828125
1573904255997.7092,40.98632419951352,28.769785612848374,4.972499847412109,10,0.47999998927116394,-0.264312744140625,-0.2260589599609375,-0.93017578125
1573904257997.673,40.986330192574286,28.769754432168575,5.136440277099609,10,2.0299999713897705,-0.361297607421875,-0.22625732421875,-0.938079833984375
1573904259997.6355,40.98630689088347,28.769617388051717,5.901760101318359,10,5.190000057220459,-0.44287109375,-0.319000244140625,-0.8056640625
1573904261997.5999,40.986301358827376,28.76947883519229,5.431606292724609,10,6.159999847412109,-0.378509521484375,-0.2560882568359375,-0.848541259765625
1573904263997.563,40.98624964248481,28.769301725578277,5.206935882568359,10,7.869999885559082,-0.3460845947265625,-0.2570037841796875,-0.8639678955078125
1573904265997.5256,40.98621339075359,28.76904632898864,4.830959320068359,10,9.779999732971191,-0.313720703125,-0.230438232421875,-0.9215087890625
1573904267997.489,40.98616485953423,28.768805265453427,4.897182464599609,10,10.739999771118164,-0.30133056640625,-0.276519775390625,-0.952239990234375
1573904269997.4531,40.986138582267785,28.76852782445845,5.188930511474609,10,11.180000305175781,-0.3877716064453125,-0.21893310546875,-0.946533203125
1573904271997.4158,40.98607580181303,28.76825373622474,4.626613616943359,10,12.890000343322754,-0.3506317138671875,-0.2020263671875,-0.965484619140625
1573904273997.3794,40.986003298350596,28.767948551130264,3.6915550231933594,10,13.829999923706055,-0.3240509033203125,-0.21710205078125,-0.976470947265625
