Timestamp,Latitude,Longitude,Altitude,Accuracy,Speed,Accelerometer X, Accelerometer Y, Accelerometer Z
1574091408998.3364,41.03483023125774,28.91988638791155,72.71246337890625,10,7.159999847412109,-0.106842041015625,-0.770294189453125,-0.7485504150390625
1574091410998.489,41.03470756210483,28.919858140897862,71.786376953125,10,6.880000114440918,-0.2638092041015625,-0.755584716796875,-0.31854248046875
1574091412998.5913,41.03458531204707,28.919851938289515,70.872802734375,10,6.760000228881836,-0.3658599853515625,-0.349609375,-0.9095306396484375
1574091414998.6716,41.03448372338063,28.91987465324711,68.78485107421875,10,5.25,-0.340057373046875,-0.3402252197265625,-0.916107177734375
1574091416998.7327,41.03438448164708,28.919897954937927,66.15625,10,3.3299999237060547,-0.4358367919921875,-0.4275054931640625,-0.792999267578125
1574091418998.7734,41.034362898246414,28.919965680715553,64.52825927734375,10,2.140000104904175,-0.3523101806640625,-0.435821533203125,-0.8428802490234375
1574091420998.8008,41.03434211112655,28.919965429258458,64.55328369140625,10,1.1799999475479126,-0.39031982421875,-0.4404449462890625,-0.8179168701171875
1574091422998.8157,41.03434320077396,28.919960819211713,64.7860107421875,10,0.3100000023841858,-0.4730072021484375,-0.3065185546875,-0.98138427734375
1574091424998.8167,41.03435430679566,28.919968782019726,64.71295166015625,10,1.2400000095367432,-0.0894622802734375,-0.292572021484375,-0.81549072265625
1574091426998.8083,41.03436717301703,28.91997867266547,66.15020751953125,10,1.4199999570846558,0.074432373046875,-0.2480010986328125,-0.953857421875
1574091428998.7903,41.034351456948585,28.919989820596687,64.7535400390625,10,0.6200000047683716,-0.07281494140625,-0.447540283203125,-0.9019622802734375
1574091430998.7654,41.03435162458665,28.920001303804032,65.02093505859375,10,0.5199999809265137,0.1309661865234375,-0.54132080078125,-0.86260986328125
1574091432998.732,41.03435430679566,28.920020917457453,63.10516357421875,10,0.23999999463558197,-0.068023681640625,-0.3321685791015625,-0.8665771484375
1574091434998.6938,41.03437945250518,28.920050840851776,62.38580322265625,10,0.25999999046325684,-0.1368255615234375,-0.5230560302734375,-0.8270263671875
1574091436998.6497,41.034408118614024,28.92005930657398,62.74359130859375,10,0.8399999737739563,-0.2191314697265625,-0.538482666015625,-0.8599853515625
1574091438998.601,41.034414488860435,28.920049248290173,61.3424072265625,10,0.7799999713897705,-0.263885498046875,-0.59088134765625,-0.7118072509765625
1574091440998.5466,41.03440287992454,28.920063581344596,62.957763671875,10,0.9300000071525574,-0.083221435546875,-0.3233489990234375,-0.9662933349609375
1574091442998.4893,41.03435543835259,28.920079004046432,63.70867919921875,10,1.75,-0.11163330078125,-0.3197784423828125,-0.952850341796875
1574091444998.4292,41.03430971507079,28.920086631578318,66.05548095703125,10,2.9100000858306885,-0.133575439453125,-0.389129638671875,-0.9474334716796875
1574091446998.366,41.03422719523407,28.92008872705411,68.158447265625,10,4.239999771118164,-0.127166748046875,-0.3257598876953125,-0.9286651611328125
1574091455998.0554,41.033290633632774,28.92060638808184,59.4908447265625,10,12.779999732971191,-0.1353607177734375,-0.29022216796875,-0.9434967041015625
1574091455998.0554,41.033290633632774,28.92060638808184,59.4908447265625,10,12.779999732971191,-0.09844970703125,-0.2991790771484375,-0.919891357421875
1574091455998.0554,41.033290633632774,28.92060638808184,59.4908447265625,10,12.779999732971191,-0.09844970703125,-0.2991790771484375,-0.919891357421875
1574091455998.0554,41.033290633632774,28.92060638808184,59.4908447265625,10,12.779999732971191,-0.09844970703125,-0.2991790771484375,-0.919891357421875
1574091456998.0176,41.033221450672514,28.920526178580634,59.19952392578125,10,12.380000114440918,-0.1152191162109375,-0.3200225830078125,-0.944244384765625
1574091458997.9438,41.03304907683379,28.920631874379627,61.32916259765625,10,13.119999885559082,-0.1063232421875,-0.335723876953125,-0.9857635498046875
1574091460997.869,41.03280160114265,28.920764643725864,58.1409912109375,10,13.520000457763672,-0.0826263427734375,-0.3098602294921875,-0.9224090576171875
1574091462997.7893,41.032543480434484,28.920930437770597,56.8658447265625,10,15.039999961853027,-0.0714111328125,-0.2926177978515625,-0.9391021728515625
1574091464997.7107,41.03229726202882,28.92113780605506,54.2841796875,10,15.739999771118164,-0.10455322265625,-0.3134613037109375,-0.9601593017578125
1574091466997.6282,41.03208042219377,28.921429244828335,54.61077880859375,10,16.420000076293945,-0.1767425537109375,-0.461944580078125,-0.9298248291015625
1574091469997.5151,41.03177024986691,28.92189024950277,56.55078125,10,17.899999618530273,-0.15692138671875,-0.43426513671875,-0.8470306396484375
1574091471997.4363,41.03157172449029,28.92223080622863,55.4339599609375,10,18.56999969482422,-0.1411895751953125,-0.327667236328125,-0.9407501220703125
1574091473997.359,41.031385436692304,28.922600448158498,53.59881591796875,10,18.959999084472656,-0.0936126708984375,-0.382415771484375,-0.8638916015625
1574091475997.275,41.03120681833572,28.923008646842952,53.0458984375,10,19.479999542236328,-0.3352813720703125,-0.61883544921875,-0.6923980712890625
1574091477997.1958,41.03100494019783,28.923394382026906,51.7720947265625,10,19.149999618530273,-0.013824462890625,-0.3618621826171875,-0.931365966796875
